hashtag_H	cluster_C_leader(userID)	relative_frequency_H_C	frequency_H_in_C	frequency_H_overall	count_H_in_C	count_tweets_in_C	count_H_entire_dataset	count_tweets_entire_dataset
MarchBreak	1096205507348623360	36.66336	.03703	.00101	1	27	6	5890
HateRally	1096205507348623360	55.26865	.03703	.00067	1	27	4	5890
fordfailedthepeople	1096205507348623360	231.43750	.03703	.00016	1	27	1	5890
FordFailedOntario	1096205507348623360	10.92330	.03703	.00339	1	27	20	5890
FlutruxKlan	1096205507348623360	231.43750	.03703	.00016	1	27	1	5890
DrEvil	1096205507348623360	44.08333	.03703	.00084	1	27	5	5890
COVID	1096205507348623360	5.59365	.03703	.00662	1	27	39	5890
CdnMediaFailed	1096205507348623360	24.36184	.03703	.00152	1	27	9	5890
cdnmedia	1096205507348623360	19.90860	.03703	.00186	1	27	11	5890
bcpoli	1096205507348623360	1.05378	.03703	.03514	1	27	207	5890
Fluke_Natouch	1098819491780153345	597.01492	.40000	.00067	2	5	4	5890
WeTVxOhmFluke	1098819491780153345	238.09523	.20000	.00084	1	5	5	5890
LoveAt9Q22	1098819491780153345	1250.00000	.20000	.00016	1	5	1	5890
fluke_natouch	1098819491780153345	90.90909	.20000	.00220	1	5	13	5890
609BedTimeStory	1098819491780153345	1250.00000	.20000	.00016	1	5	1	5890
REDSHEILDS	1104524508709441536	444.44444	.60000	.00135	3	5	8	5890
